point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
3310	baseline	1	6018	6087	15461	15710	460383	462381	23138	20822	0	0	0	0	5000	5000	0	0	1958	1773	2409	2468	5000	5000	5000	4990	5	5	6	6	33	37	0	0
3310	baseline	2	6175	6032	15314	15244	460751	462844	22760	20880	0	0	0	0	5000	5000	0	0	1938	1803	2376	2484	5000	5000	5000	4990	5	5	6	6	36	31	0	0
3310	baseline	3	6290	6122	15596	15432	461480	463695	21634	19751	0	0	0	0	5000	5000	0	0	1873	1898	2415	2437	5000	5000	5000	4990	5	4	6	6	34	38	0	0
3311	baseline	1	34475	35502	12508	12773	371553	378871	86464	77854	0	0	0	0	4993	5000	7	0	2203	2350	718	755	4993	5000	5000	4990	19	19	23	21	93	82	0	0
3311	baseline	2	35193	34808	12368	12930	378361	386011	79078	71251	0	0	0	0	4991	4999	9	1	2186	2325	700	795	4991	4999	5000	4990	19	17	22	20	87	86	0	0
3311	baseline	3	35802	34847	12716	12380	379125	390246	77357	67527	0	0	0	0	4991	5000	9	0	2266	2309	725	740	4991	5000	5000	4990	18	17	21	20	90	76	0	0
3312	baseline	1	21798	22140	10191	10281	425050	431124	47961	41455	0	0	0	0	4995	5000	5	0	2330	2312	910	909	4995	5000	5000	4990	11	10	13	12	56	51	0	0
3312	baseline	2	22097	22065	10164	10281	423638	428321	49101	44333	0	0	0	0	4997	4999	3	1	2250	2378	883	976	4997	4999	5000	4990	12	11	13	13	55	59	0	0
3312	baseline	3	22473	22531	10159	10422	423214	429368	49154	42679	0	0	0	0	4996	5000	4	0	2317	2350	877	932	4996	5000	5000	4990	12	11	14	12	60	44	0	0
3313	baseline	1	13882	14328	99823	98097	353761	359392	37534	33183	0	0	50	47	4950	4953	0	0	2292	2335	3575	3485	4950	4953	5000	4990	9	8	14	13	100	100	0	0
3313	baseline	2	14405	13819	99497	97199	355751	362201	35347	31781	0	0	51	49	4949	4951	0	0	2326	2338	3504	3567	4949	4951	5000	4990	8	7	14	13	100	100	0	0
3313	baseline	3	14131	13981	100139	98551	357097	362087	33633	30381	0	0	65	43	4935	4957	0	0	2341	2454	3566	3578	4935	4957	5000	4990	8	7	13	12	100	100	0	0
3314	baseline	1	8791	8730	81303	80279	388855	392768	26051	23223	0	0	12	14	4988	4986	0	0	2226	2224	3747	3743	4988	4986	5000	4990	6	5	9	9	100	100	0	0
3314	baseline	2	9007	8802	81011	81411	389846	391773	25136	23014	0	0	15	16	4985	4984	0	0	2178	2358	3699	3790	4985	4984	5000	4990	6	5	9	9	100	100	0	0
3314	baseline	3	8893	9069	81635	82197	390877	392281	23595	21453	0	0	14	14	4986	4986	0	0	2180	2374	3752	3713	4986	4986	5000	4990	5	5	9	9	99	98	0	0
3315	baseline	1	5440	5454	65642	65152	404305	407439	29613	26955	0	0	4	3	4996	4997	0	0	1493	1552	3782	3815	4996	4997	5000	4990	6	6	9	8	96	100	0	0
3315	baseline	2	5592	5626	65986	65156	405807	409159	27615	25059	0	0	4	1	4996	4999	0	0	1571	1541	3785	3820	4996	4999	5000	4990	6	5	9	8	100	96	0	0
3315	baseline	3	5611	5673	66117	65922	406618	409068	26654	24337	0	0	2	4	4998	4996	0	0	1581	1638	3771	3821	4998	4996	5000	4990	6	5	9	8	99	100	0	0
3316	baseline	1	31385	32140	53246	54193	375617	379472	44752	39195	0	0	1	2	4999	4998	0	0	3045	3070	2239	2272	4999	4998	5000	4990	11	10	17	16	99	96	0	0
3316	baseline	2	32175	31452	53571	51482	376131	382995	43123	39071	0	0	2	0	4998	5000	0	0	3005	3057	2241	2286	4998	5000	5000	4990	11	10	16	17	98	92	0	0
3316	baseline	3	33022	32232	53481	53896	377562	381588	40935	37284	0	0	2	3	4998	4997	0	0	3037	3110	2234	2225	4998	4997	5000	4990	10	9	17	15	90	98	0	0
3317	baseline	1	20151	20091	43471	43341	399254	404391	42124	37177	0	0	0	0	5000	5000	0	0	2573	2619	2434	2418	5000	5000	5000	4990	10	9	14	13	93	72	0	0
3317	baseline	2	20452	20181	43623	42981	402064	407424	38861	34414	0	0	0	0	5000	5000	0	0	2590	2591	2425	2433	5000	5000	5000	4990	9	8	13	13	92	94	0	0
3317	baseline	3	20351	19824	43625	42680	402277	407622	38747	34874	0	0	0	1	5000	4999	0	0	2549	2642	2421	2480	5000	4999	5000	4990	9	9	13	13	77	90	0	0
3318	baseline	1	12496	12971	35403	34912	427882	430723	29219	26394	0	0	0	0	5000	5000	0	0	2451	2599	2672	2639	5000	5000	5000	4990	7	6	10	9	74	63	0	0
3318	baseline	2	12980	12906	34763	35312	428752	430712	28505	26070	0	0	0	0	5000	5000	0	0	2449	2582	2619	2722	5000	5000	5000	4990	7	6	10	9	87	58	0	0
3318	baseline	3	13008	12536	35508	34945	429809	433316	26675	24203	0	0	0	0	5000	5000	0	0	2547	2524	2695	2728	5000	5000	5000	4990	6	6	9	9	62	73	0	0
3319	baseline	1	8085	8025	28463	28435	433632	436885	34820	31655	0	0	0	0	5000	5000	0	0	1670	1756	2691	2681	5000	5000	5000	4990	8	7	10	9	57	50	0	0
3319	baseline	2	8187	7936	28582	28577	434879	438169	33352	30318	0	0	0	0	5000	5000	0	0	1707	1819	2697	2790	5000	5000	5000	4990	7	7	10	9	63	52	0	0
3319	baseline	3	8122	8051	28637	28494	434417	437686	33824	30769	0	0	0	0	5000	5000	0	0	1649	1824	2761	2739	5000	5000	5000	4990	7	7	10	9	53	57	0	0
3320	baseline	1	4948	5030	23333	23111	452567	455054	24152	21805	0	0	0	0	5000	5000	0	0	1687	1612	2981	2986	5000	5000	5000	4990	5	5	7	6	44	53	0	0
3320	baseline	2	5051	5147	23064	23299	452852	454542	24033	22012	0	0	0	0	5000	5000	0	0	1640	1679	2937	2926	5000	5000	5000	4990	5	5	7	6	45	48	0	0
3320	baseline	3	5303	5083	23203	23095	453493	455691	23001	21131	0	0	0	0	5000	5000	0	0	1692	1600	2904	2983	5000	5000	5000	4990	5	5	7	6	43	47	0	0
3321	baseline	1	48503	48383	18687	18560	369778	377877	68032	60180	0	1	1	0	4999	4999	0	0	2844	2922	913	917	4999	4999	5000	4990	17	15	20	20	97	92	0	0
3321	baseline	2	49178	50511	18988	18856	370944	378140	65890	57493	0	2	1	0	4999	4998	0	0	2803	2950	904	914	4999	4998	5000	4990	17	15	20	18	99	93	0	0
3321	baseline	3	50366	49671	19034	18803	368462	376811	67138	59715	2	2	0	0	4998	4998	0	0	2890	2930	909	917	4998	4998	5000	4990	17	16	21	20	90	92	0	0
3322	baseline	1	30916	31316	15340	15218	412983	418459	45761	40007	0	0	0	0	5000	5000	0	0	2892	2891	1134	1088	5000	5000	5000	4990	11	10	14	12	68	71	0	0
3322	baseline	2	31268	31882	15055	15274	415111	419007	43566	38837	0	0	0	0	5000	5000	0	0	2822	2969	1086	1103	5000	5000	5000	4990	11	10	13	13	63	62	0	0
3322	baseline	3	32380	31595	15308	15460	413539	419027	43773	38918	0	0	0	0	5000	5000	0	0	2929	2929	1064	1100	5000	5000	5000	4990	11	10	13	12	77	68	0	0
3323	baseline	1	19368	19751	12210	12424	415283	420861	58139	51964	0	0	0	0	4999	5000	1	0	2122	2138	1092	1078	4999	5000	5000	4990	13	12	15	14	46	48	0	0
3323	baseline	2	19672	19635	12415	12462	417575	422898	55338	50005	0	0	0	0	4996	5000	4	0	2056	2198	1057	1154	4996	5000	5000	4990	13	12	14	14	53	53	0	0
3323	baseline	3	19989	19674	12390	12428	419797	426364	52824	46534	0	0	0	0	4995	5000	5	0	2134	2178	1088	1087	4995	5000	5000	4990	12	11	15	13	50	47	0	0
3324	baseline	1	12342	12802	98159	96921	364163	367822	30336	27455	0	0	43	43	4957	4957	0	0	2480	2486	3642	3629	4957	4957	5000	4990	7	6	11	11	100	100	0	0
3324	baseline	2	12693	12640	96559	96439	366909	369598	28839	26323	0	0	42	46	4958	4954	0	0	2415	2545	3581	3653	4958	4954	5000	4990	7	6	12	11	100	100	0	0
3324	baseline	3	12730	12448	98198	97671	367168	370632	26904	24249	0	0	53	41	4947	4959	0	0	2475	2504	3654	3607	4947	4959	5000	4990	6	6	11	11	100	100	0	0
3325	baseline	1	7696	7878	79635	79554	388750	391340	28919	26228	0	0	11	15	4989	4985	0	0	1907	1994	3754	3775	4989	4985	5000	4990	6	6	10	9	100	100	0	0
3325	baseline	2	7991	7743	79375	79378	390596	393071	27038	24808	0	0	13	10	4987	4990	0	0	2000	1900	3710	3839	4987	4990	5000	4990	6	6	9	9	100	100	0	0
3325	baseline	3	7996	8026	80859	80063	390464	393787	25681	23124	0	0	12	16	4988	4984	0	0	2003	2092	3824	3749	4988	4984	5000	4990	6	5	9	9	99	98	0	0
3326	baseline	1	43812	44779	64476	64017	352501	357965	44211	38239	0	0	10	7	4990	4993	0	0	3411	3432	2148	2137	4990	4993	5000	4990	11	10	19	18	100	99	0	0
3326	baseline	2	45267	44806	64885	63367	352641	359170	42207	37657	0	0	11	12	4989	4988	0	0	3385	3391	2133	2126	4989	4988	5000	4990	11	10	18	17	100	100	0	0
3326	baseline	3	46332	46319	65010	64742	354291	358949	39367	34990	0	0	14	14	4986	4986	0	0	3398	3498	2123	2125	4986	4986	5000	4990	10	9	17	16	99	98	0	0
3327	baseline	1	28445	28276	52500	52478	363159	369871	60896	54375	0	0	1	2	4999	4998	0	0	2604	2608	2323	2289	4999	4998	5000	4990	15	13	20	18	99	96	0	0
3327	baseline	2	28886	28353	51767	51941	371164	376865	53183	47841	0	0	2	0	4998	5000	0	0	2616	2678	2266	2319	4998	5000	5000	4990	13	12	18	18	98	92	0	0
3327	baseline	3	29393	28270	52793	52477	369275	375899	53539	48354	0	0	3	2	4997	4998	0	0	2657	2672	2279	2321	4997	4998	5000	4990	13	12	19	17	97	98	0	0
3328	baseline	1	17555	18137	42879	42785	404829	409124	39737	34954	0	0	0	0	5000	5000	0	0	2575	2553	2603	2528	5000	5000	5000	4990	9	8	13	12	93	70	0	0
3328	baseline	2	18200	17849	42105	42793	408278	411758	36417	32600	0	0	0	0	5000	5000	0	0	2538	2597	2513	2570	5000	5000	5000	4990	9	8	13	12	92	94	0	0
3328	baseline	3	18389	18483	42731	42797	407830	411289	36050	32431	0	0	1	0	4999	5000	0	0	2551	2598	2526	2488	4999	5000	5000	4990	9	8	13	12	73	90	0	0
3329	baseline	1	11287	11335	34573	33763	421693	426737	37447	33165	0	0	0	0	5000	5000	0	0	1999	2046	2675	2648	5000	5000	5000	4990	8	8	11	11	71	59	0	0
3329	baseline	2	11557	11243	34949	34004	424434	428992	34060	30761	0	0	0	0	5000	5000	0	0	2071	2200	2694	2730	5000	5000	5000	4990	8	7	11	10	87	58	0	0
3329	baseline	3	11441	11190	34919	34330	423419	427503	35221	31977	0	0	0	0	5000	5000	0	0	2125	2134	2734	2717	5000	5000	5000	4990	8	7	11	10	62	73	0	0
3330	baseline	1	7254	7164	28189	27777	443787	446872	25770	23187	0	0	0	0	5000	5000	0	0	1905	2014	2913	2872	5000	5000	5000	4990	6	5	8	7	57	53	0	0
3330	baseline	2	7235	7296	28186	27946	444658	446858	24921	22900	0	0	0	0	5000	5000	0	0	1859	2139	2880	2964	5000	5000	5000	4990	5	5	8	7	52	63	0	0
3330	baseline	3	7250	7110	28097	27507	445924	448759	23729	21624	0	0	0	0	5000	5000	0	0	1963	2103	2900	2940	5000	5000	5000	4990	5	5	7	7	51	57	0	0
3331	baseline	1	40860	41377	22742	22472	365949	373622	75449	67529	0	0	0	0	5000	5000	0	0	2667	2734	1159	1145	5000	5000	5000	4990	18	17	22	20	93	82	0	0
3331	baseline	2	40938	41947	23056	22253	373558	379434	67448	61366	0	0	0	2	5000	4998	0	0	2618	2785	1142	1192	5000	4998	5000	4990	17	15	20	19	95	79	0	0
3331	baseline	3	40819	41710	22883	22683	374703	380648	66595	59959	0	0	0	1	5000	4999	0	0	2680	2791	1185	1143	5000	4999	5000	4990	17	15	20	20	96	82	0	0
3332	baseline	1	25796	26049	18514	18544	415598	420420	45092	39987	0	0	0	0	5000	5000	0	0	2676	2668	1377	1349	5000	5000	5000	4990	11	10	14	13	63	61	0	0
3332	baseline	2	25903	26311	18311	18460	416316	420363	44470	39866	0	0	0	0	5000	5000	0	0	2643	2756	1345	1401	5000	5000	5000	4990	11	10	14	13	55	54	0	0
3332	baseline	3	26987	26210	18387	18212	415210	420665	44416	39913	0	0	0	0	5000	5000	0	0	2748	2733	1325	1314	5000	5000	5000	4990	11	10	13	13	63	60	0	0
3333	baseline	1	15896	16290	15076	14974	430751	435394	43277	38342	0	0	0	0	5000	5000	0	0	2137	2234	1472	1456	5000	5000	5000	4990	10	9	12	12	51	43	0	0
3333	baseline	2	16497	16597	14989	14941	431054	435722	42460	37740	0	0	0	0	4999	5000	1	0	2180	2260	1428	1503	4999	5000	5000	4990	10	9	12	11	42	47	0	0
3333	baseline	3	16775	16505	15009	15100	430364	435051	42852	38344	0	0	0	0	5000	5000	0	0	2237	2245	1421	1444	5000	5000	5000	4990	10	9	13	11	47	42	0	0
3334	baseline	1	10169	10349	12208	12075	452120	454998	30503	27578	0	0	0	0	5000	5000	0	0	2185	2183	1709	1711	5000	5000	5000	4990	7	6	8	8	33	36	0	0
3334	baseline	2	10348	10252	12101	12060	452889	455438	29662	27250	0	0	0	0	5000	5000	0	0	2097	2215	1667	1750	5000	5000	5000	4990	7	6	8	8	29	28	0	0
3334	baseline	3	10388	10521	12266	12078	454075	456854	28271	25547	0	0	0	0	5000	5000	0	0	2103	2234	1698	1666	5000	5000	5000	4990	6	6	8	7	33	36	0	0
3335	baseline	1	6492	6457	95705	95471	369790	372875	33013	30197	0	0	38	40	4962	4960	0	0	1665	1610	3941	4018	4962	4960	5000	4990	7	7	10	10	100	100	0	0
3335	baseline	2	6581	6565	95539	95199	372293	375075	30587	28161	0	0	37	38	4963	4962	0	0	1585	1714	3959	3979	4963	4962	5000	4990	7	6	10	9	100	99	0	0
3335	baseline	3	6667	6518	96604	95193	372933	377265	28796	26024	0	0	45	38	4955	4962	0	0	1617	1717	4000	3976	4955	4962	5000	4990	6	6	10	9	100	100	0	0
3336	baseline	1	37065	37172	77442	77008	341667	348477	48826	42343	0	0	22	28	4978	4972	0	0	3128	3150	2486	2455	4978	4972	5000	4990	12	11	21	19	100	100	0	0
3336	baseline	2	37911	37479	78469	77151	342324	348918	46296	41452	0	0	24	20	4976	4980	0	0	3061	3103	2482	2486	4976	4980	5000	4990	12	11	19	18	100	100	0	0
3336	baseline	3	38436	38452	77418	77972	344600	349107	44546	39469	0	0	31	30	4969	4970	0	0	3106	3188	2446	2450	4969	4970	5000	4990	11	10	20	19	100	100	0	0
3337	baseline	1	23040	23805	63340	62286	371799	377352	46821	41557	0	0	3	4	4997	4996	0	0	2666	2737	2696	2665	4997	4996	5000	4990	11	10	17	16	97	100	0	0
3337	baseline	2	24429	24358	63684	62792	373665	378902	43222	38948	0	0	6	3	4994	4997	0	0	2653	2706	2651	2616	4994	4997	5000	4990	11	9	16	15	99	97	0	0
3337	baseline	3	23814	23738	63672	62518	375339	380449	42175	38295	0	0	5	6	4995	4994	0	0	2695	2752	2724	2702	4995	4994	5000	4990	10	9	16	15	96	97	0	0
3338	baseline	1	14411	15048	51539	50832	407244	410481	31806	28639	0	0	1	0	4999	5000	0	0	2600	2613	2959	2892	4999	5000	5000	4990	7	7	11	11	84	88	0	0
3338	baseline	2	15415	14898	52023	51934	407304	410830	30258	27338	0	0	1	1	4999	4999	0	0	2625	2575	2876	2971	4999	4999	5000	4990	7	6	11	11	96	98	0	0
3338	baseline	3	15195	15257	51674	50803	409180	412869	28951	26071	0	0	0	1	5000	4999	0	0	2632	2654	2915	2892	5000	4999	5000	4990	7	6	11	10	98	92	0	0
3339	baseline	1	9411	9361	41850	41496	418023	421899	35716	32244	0	0	0	0	5000	5000	0	0	1900	1919	3001	3023	5000	5000	5000	4990	8	7	11	10	93	68	0	0
3339	baseline	2	9618	9465	42083	41380	420330	424103	32969	30052	0	0	0	0	5000	5000	0	0	1877	2022	2986	3057	5000	5000	5000	4990	7	7	10	10	89	90	0	0
3339	baseline	3	9614	9509	41658	41625	421269	424657	32459	29209	0	0	0	1	5000	4999	0	0	1896	2004	3034	3023	5000	4999	5000	4990	7	7	10	10	71	75	0	0
3340	baseline	1	5890	5957	34410	33392	439998	443346	24702	22305	0	0	0	0	5000	5000	0	0	1837	1872	3270	3219	5000	5000	5000	4990	5	5	7	7	71	57	0	0
3340	baseline	2	6050	5972	33916	33001	440954	443912	24080	22115	0	0	0	0	5000	5000	0	0	1844	1912	3204	3277	5000	5000	5000	4990	5	5	7	7	87	65	0	0
3340	baseline	3	6040	5924	33561	34009	442732	444334	22667	20733	0	0	0	0	5000	5000	0	0	1880	1804	3255	3264	5000	5000	5000	4990	5	5	7	7	60	59	0	0
3341	baseline	1	33733	34452	27827	27437	391601	397846	51839	45265	0	0	0	0	5000	5000	0	0	2864	2814	1559	1496	5000	5000	5000	4990	13	11	16	16	78	77	0	0
3341	baseline	2	34173	34950	27550	26956	390711	396438	52566	46656	0	0	0	0	5000	5000	0	0	2823	2915	1499	1500	5000	5000	5000	4990	13	12	18	15	82	90	0	0
3341	baseline	3	34875	34025	27770	27538	390733	396617	51622	46820	0	0	0	0	5000	5000	0	0	2911	2915	1527	1580	5000	5000	5000	4990	13	12	17	16	75	88	0	0
3342	baseline	1	21641	21551	22260	22317	424970	429341	36129	31791	0	0	0	0	5000	5000	0	0	2775	2777	1750	1705	5000	5000	5000	4990	9	8	12	11	57	55	0	0
3342	baseline	2	21542	21892	22527	22254	426979	430469	33952	30385	0	0	0	0	5000	5000	0	0	2770	2872	1719	1802	5000	5000	5000	4990	8	7	11	10	52	55	0	0
3342	baseline	3	22162	21785	22577	22295	426392	430482	33869	30438	0	0	0	0	5000	5000	0	0	2822	2846	1744	1759	5000	5000	5000	4990	8	8	11	10	49	57	0	0
3343	baseline	1	13464	13823	18078	18084	423846	427823	49612	45270	0	0	0	0	5000	5000	0	0	1915	1973	1728	1681	5000	5000	5000	4990	11	10	14	12	51	43	0	0
3343	baseline	2	13634	13602	18081	18345	427742	431589	45543	41464	0	0	0	0	4999	5000	1	0	1842	1966	1684	1791	4999	5000	5000	4990	10	10	13	12	45	49	0	0
3343	baseline	3	13894	13519	18272	18142	427947	432977	44887	40362	0	0	0	0	5000	5000	0	0	1922	1955	1739	1732	5000	5000	5000	4990	10	9	13	12	43	44	0	0
3344	baseline	1	8433	8635	14707	14585	449878	452813	31982	28967	0	0	0	0	5000	5000	0	0	1919	1836	2014	1984	5000	5000	5000	4990	7	6	9	8	33	36	0	0
3344	baseline	2	8608	8645	14516	14679	450886	453427	30990	28249	0	0	0	0	4999	5000	1	0	1852	1891	1918	2000	4999	5000	5000	4990	7	6	9	8	35	35	0	0
3344	baseline	3	8934	8683	14633	14696	450408	453657	31025	27964	0	0	0	0	5000	5000	0	0	1922	1859	1945	1995	5000	5000	5000	4990	7	6	9	8	34	38	0	0
3345	baseline	1	5373	5264	11952	11848	455529	459457	32146	28431	0	0	0	0	4992	5000	8	0	1296	1397	1934	1927	4992	5000	5000	4990	7	6	8	7	29	28	0	0
3345	baseline	2	5456	5403	11878	11923	456893	459640	30773	28034	0	0	0	0	4999	4999	1	1	1268	1431	1936	2000	4999	4999	5000	4990	7	6	8	7	33	24	0	0
3345	baseline	3	5470	5390	12049	12000	456435	459876	31046	27734	0	0	0	0	4994	5000	6	0	1297	1430	1928	1970	4994	5000	5000	4990	7	6	8	7	30	27	0	0
3346	baseline	1	48804	47474	92276	92234	314412	322701	49508	42591	0	0	85	72	4915	4928	0	0	3368	3326	2466	2425	4915	4928	5000	4990	12	11	23	22	100	100	0	0
3346	baseline	2	49304	47542	94525	91294	314637	324488	46534	41676	0	0	82	75	4918	4925	0	0	3368	3394	2456	2444	4918	4925	5000	4990	12	11	22	19	100	100	0	0
3346	baseline	3	49359	48327	92800	94021	318994	323907	43847	38745	0	0	88	84	4912	4916	0	0	3323	3409	2431	2483	4912	4916	5000	4990	11	10	23	21	100	100	0	0
3347	baseline	1	29890	30850	76457	76189	342133	347185	56520	50776	0	0	21	23	4979	4977	0	0	2744	2840	2664	2612	4979	4977	5000	4990	13	12	21	20	100	100	0	0
3347	baseline	2	31307	30860	76237	76067	346562	352504	50894	45569	0	0	24	17	4976	4983	0	0	2774	2858	2588	2691	4976	4983	5000	4990	13	11	19	19	98	100	0	0
3347	baseline	3	31419	30779	76439	75147	347901	354741	49241	44333	0	0	25	25	4975	4975	0	0	2780	2871	2592	2586	4975	4975	5000	4990	12	11	20	18	100	100	0	0
3348	baseline	1	18882	19763	62742	62279	386393	390286	36983	32672	0	0	3	4	4997	4996	0	0	2701	2759	2932	2851	4997	4996	5000	4990	9	8	13	13	97	100	0	0
3348	baseline	2	19981	18957	61981	61131	388508	394433	34530	30479	0	0	4	1	4996	4999	0	0	2724	2743	2834	2899	4996	4999	5000	4990	8	7	13	13	100	96	0	0
3348	baseline	3	19978	19663	63234	61878	388564	393926	33224	29533	0	0	3	6	4997	4994	0	0	2746	2825	2883	2832	4997	4994	5000	4990	8	7	13	12	94	100	0	0
3349	baseline	1	11968	12039	50335	48973	407091	412170	35606	31818	0	0	0	1	5000	4999	0	0	2231	2226	3033	3028	5000	4999	5000	4990	8	7	12	11	84	76	0	0
3349	baseline	2	12577	12267	50715	49983	408814	413004	32894	29746	0	0	1	0	4999	5000	0	0	2199	2337	3026	3047	4999	5000	5000	4990	8	7	11	11	94	96	0	0
3349	baseline	3	12433	12560	50303	51227	410048	412360	32216	28853	0	0	0	1	5000	4999	0	0	2186	2350	3059	3052	5000	4999	5000	4990	7	7	11	10	98	92	0	0
3350	baseline	1	7672	7760	40960	39980	432155	435673	24213	21587	0	0	0	0	5000	5000	0	0	2185	2187	3265	3200	5000	5000	5000	4990	5	5	8	7	74	65	0	0
3350	baseline	2	7900	7754	41451	39958	431517	435095	24132	22193	0	0	0	0	5000	5000	0	0	2126	2261	3252	3222	5000	5000	5000	4990	5	5	8	7	88	67	0	0
3350	baseline	3	7890	7829	41169	41527	433846	435551	22095	20093	0	0	0	1	5000	4999	0	0	2201	2100	3243	3298	5000	4999	5000	4990	5	5	8	7	69	74	0	0
3351	baseline	1	43907	44116	32834	33310	358356	365106	69903	62468	0	0	1	0	4999	5000	0	0	2842	2841	1427	1460	4999	5000	5000	4990	17	16	22	21	95	100	0	0
3351	baseline	2	44311	45240	33348	33331	364246	370388	63095	56041	0	1	0	1	5000	4998	0	0	2806	2917	1444	1492	5000	4998	5000	4990	16	15	20	19	98	87	0	0
3351	baseline	3	44370	44134	33976	33025	361884	370274	64770	57567	0	0	1	1	4999	4999	0	0	2841	2912	1499	1461	4999	4999	5000	4990	16	15	21	20	98	94	0	0
3352	baseline	1	27646	27887	27097	26773	405267	411034	44990	39306	0	0	0	0	5000	5000	0	0	2844	2789	1722	1661	5000	5000	5000	4990	11	10	14	14	74	73	0	0
3352	baseline	2	27939	28331	26971	26538	406035	410263	44055	39868	0	0	0	0	5000	5000	0	0	2776	2884	1621	1678	5000	5000	5000	4990	11	10	14	13	87	64	0	0
3352	baseline	3	29036	27972	27016	26965	404708	410471	44240	39592	0	0	0	0	5000	5000	0	0	2877	2870	1668	1687	5000	5000	5000	4990	11	10	14	14	67	72	0	0
3353	baseline	1	17413	17290	21850	21594	422096	427577	43641	38539	0	0	0	0	5000	5000	0	0	2303	2341	1826	1831	5000	5000	5000	4990	10	9	13	12	57	48	0	0
3353	baseline	2	17963	17670	21879	21533	421312	425856	43846	39941	0	0	0	0	5000	5000	0	0	2272	2394	1791	1838	5000	5000	5000	4990	10	9	13	12	50	50	0	0
3353	baseline	3	17894	17759	22225	21711	423480	428255	41401	37275	0	0	0	0	5000	5000	0	0	2358	2420	1812	1785	5000	5000	5000	4990	10	9	13	12	49	48	0	0
3354	baseline	1	10813	11244	17762	17699	446839	449384	29586	26673	0	0	0	0	5000	5000	0	0	2235	2368	2055	2063	5000	5000	5000	4990	7	6	9	8	42	37	0	0
3354	baseline	2	11179	11249	17795	17702	446610	448926	29416	27123	0	0	0	0	5000	5000	0	0	2240	2337	2020	2087	5000	5000	5000	4990	7	6	9	8	41	35	0	0
3354	baseline	3	11337	11088	17842	17755	447933	451071	27888	25086	0	0	0	0	5000	5000	0	0	2266	2333	2027	2078	5000	5000	5000	4990	6	6	9	8	38	44	0	0
3355	baseline	1	7047	7011	14428	14266	448819	452625	34706	31098	0	0	0	0	4998	5000	2	0	1550	1593	1997	1992	4998	5000	5000	4990	7	7	9	8	38	31	0	0
3355	baseline	2	7039	7034	14210	14485	450355	453186	33396	30295	0	0	0	0	4998	5000	2	0	1523	1587	1955	2055	4998	5000	5000	4990	7	7	9	8	36	29	0	0
3355	baseline	3	7282	7112	14277	14260	450614	454109	32827	29519	0	0	0	0	5000	5000	0	0	1582	1597	1973	2056	5000	5000	5000	4990	7	7	9	8	34	36	0	0
3356	baseline	1	40136	40839	11503	11701	396641	402827	56720	49633	0	0	0	0	5000	5000	0	0	2721	2831	681	739	5000	5000	5000	4990	14	13	18	15	78	98	0	0
3356	baseline	2	40576	40710	11784	11683	392377	399370	60263	53237	0	1	0	0	4998	4999	2	0	2730	2820	709	722	4998	4999	5000	4990	15	14	17	17	86	83	0	0
3356	baseline	3	41032	40711	11710	11736	393418	400438	58840	52115	1	0	0	0	4999	5000	0	0	2766	2848	671	731	4999	5000	5000	4990	15	14	17	15	80	98	0	0
3357	baseline	1	25358	25373	93203	90955	342705	350273	43734	38399	0	0	45	50	4955	4950	0	0	2795	2778	3009	3005	4955	4950	5000	4990	10	9	17	16	100	100	0	0
3357	baseline	2	26372	25758	91364	92612	346398	349862	40866	36768	0	0	44	43	4956	4957	0	0	2849	2914	2959	3037	4956	4957	5000	4990	10	9	17	17	100	100	0	0
3357	baseline	3	25512	25409	93432	91257	346381	352721	39675	35613	0	0	53	48	4947	4952	0	0	2826	2928	3073	3016	4947	4952	5000	4990	10	9	17	16	100	100	0	0
3358	baseline	1	15762	16196	74817	74939	384148	386920	30273	26945	0	0	10	7	4990	4993	0	0	2777	2737	3240	3213	4990	4993	5000	4990	7	6	12	12	100	99	0	0
3358	baseline	2	16218	16388	74682	75413	385117	386800	28983	26399	0	0	10	10	4990	4990	0	0	2725	2770	3193	3201	4990	4990	5000	4990	7	6	12	11	98	100	0	0
3358	baseline	3	16416	16303	74984	75210	386498	389105	27102	24382	0	0	9	13	4991	4987	0	0	2701	2796	3217	3214	4991	4987	5000	4990	6	6	12	11	100	100	0	0
3359	baseline	1	10115	10330	61215	60468	393295	397672	40375	36530	0	0	2	3	4998	4997	0	0	1925	1956	3305	3333	4998	4997	5000	4990	9	8	12	12	99	98	0	0
3359	baseline	2	10251	10061	61149	60305	396885	401213	36715	33421	0	0	4	1	4996	4999	0	0	1861	1939	3311	3380	4996	4999	5000	4990	8	8	12	11	100	96	0	0
3359	baseline	3	10272	10005	61061	60661	397630	401624	36037	32710	0	0	2	3	4998	4997	0	0	1941	1946	3332	3435	4998	4997	5000	4990	8	7	12	11	92	100	0	0
3360	baseline	1	6494	6406	49577	49798	421955	424477	26974	24319	0	0	0	1	5000	4999	0	0	1817	1803	3463	3534	5000	4999	5000	4990	6	5	9	8	80	74	0	0
