point_id	scenario	seed	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	integral_E_adult	integral_E_child	integral_I_adult	integral_I_child	integral_R_adult	integral_R_child	integral_S_adult	integral_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
4820	baseline	1	0	0	0	0	5000	5000	0	0	8130	8119	13088	13165	452390	455242	31392	28474	1860	1823	1873	1914	5000	5000	5000	4990	7	6	8	8	33	36	0	0
4820	baseline	2	0	0	0	0	4999	5000	1	0	8117	8066	12988	12932	453292	456145	30603	27857	1770	1851	1840	1932	4999	5000	5000	4990	7	6	8	8	33	32	0	0
4820	baseline	3	0	0	0	0	5000	5000	0	0	8298	8171	13184	13068	453234	456411	30284	27350	1802	1843	1841	1894	5000	5000	5000	4990	7	6	8	8	33	36	0	0
4821	baseline	1	0	0	1	0	4999	5000	0	0	6870	6711	46546	45747	415298	419645	36286	32897	1561	1590	3305	3335	4999	5000	5000	4990	8	7	11	10	80	72	0	0
4821	baseline	2	0	0	0	0	5000	5000	0	0	6928	6798	46887	46165	418735	422411	32450	29626	1558	1597	3293	3388	5000	5000	5000	4990	7	7	10	9	91	94	0	0
4821	baseline	3	0	0	0	1	5000	4999	0	0	7068	6735	46380	46768	419374	422453	32178	29044	1648	1567	3332	3366	5000	4999	5000	4990	7	7	10	9	77	90	0	0
4822	baseline	1	0	0	0	0	5000	5000	0	0	5597	5754	21677	21832	457232	458769	20494	18645	1886	2068	2882	2879	5000	5000	5000	4990	4	4	6	6	42	41	0	0
4822	baseline	2	0	0	0	0	5000	5000	0	0	5829	5625	21677	21237	457340	459619	20154	18519	1934	2102	2874	2881	5000	5000	5000	4990	4	4	6	6	39	48	0	0
4822	baseline	3	0	0	0	0	5000	5000	0	0	5845	5793	21948	21775	458296	460312	18911	17120	2085	2015	2922	2882	5000	5000	5000	4990	4	4	6	5	41	44	0	0
4823	baseline	1	30	20	7	10	4650	4822	313	148	43687	45256	9369	9913	232786	260398	219158	189433	1376	1426	293	316	4650	4822	5000	4990	43	41	44	43	100	100	0	0
4823	baseline	2	26	9	7	3	4625	4868	342	120	43833	45241	9376	10009	245862	279205	205929	170545	1372	1468	294	322	4625	4868	5000	4990	41	38	44	37	100	100	0	0
4823	baseline	3	32	10	6	2	4634	4860	328	128	44170	46381	9200	9948	242098	271647	209532	177024	1351	1528	274	331	4634	4860	5000	4990	43	42	43	41	100	100	0	0
4824	baseline	1	0	0	94	84	4906	4916	0	0	38182	39630	99441	97557	313168	319793	54209	48020	3065	3136	2702	2677	4906	4916	5000	4990	13	12	23	23	100	100	0	0
4824	baseline	2	0	0	90	86	4910	4914	0	0	39789	40103	97796	98741	317591	321371	49824	44785	3069	3150	2662	2694	4910	4914	5000	4990	12	11	22	22	100	100	0	0
4824	baseline	3	0	0	106	76	4894	4924	0	0	40300	39561	99058	98280	317851	324234	47791	42925	3082	3186	2643	2657	4894	4924	5000	4990	12	11	23	21	100	100	0	0
4825	baseline	1	0	0	0	1	5000	4999	0	0	32180	32796	46008	46678	359299	365209	67513	60317	2538	2655	2016	2040	5000	4999	5000	4990	16	15	21	20	95	92	0	0
4825	baseline	2	0	0	2	0	4998	5000	0	0	33288	33153	47176	46227	364994	372502	59542	53118	2587	2673	2057	2004	4998	5000	5000	4990	15	13	20	19	98	92	0	0
4825	baseline	3	0	0	2	3	4998	4997	0	0	34032	33250	46483	46419	359983	366899	64502	58432	2605	2666	1964	1981	4998	4997	5000	4990	16	15	22	20	90	98	0	0
4826	baseline	1	0	0	0	0	5000	5000	0	0	26959	27947	21535	21449	418007	422132	38499	33472	2973	2988	1520	1520	5000	5000	5000	4990	9	8	12	12	71	63	0	0
4826	baseline	2	0	0	0	0	5000	5000	0	0	27688	27567	21620	21454	418910	423514	36782	32465	2934	3021	1495	1533	5000	5000	5000	4990	9	8	12	11	63	57	0	0
4826	baseline	3	0	0	0	0	5000	5000	0	0	27535	27485	21670	21901	418951	422096	36844	33518	2946	2993	1508	1550	5000	5000	5000	4990	9	9	12	12	72	64	0	0
4827	baseline	1	0	0	22	22	4978	4978	0	0	22525	23204	78523	75598	338076	347587	65876	58611	2277	2304	2902	2810	4978	4978	5000	4990	15	14	21	20	100	100	0	0
4827	baseline	2	0	0	24	17	4976	4983	0	0	23840	23396	78051	76792	343803	350623	59306	54189	2211	2368	2807	2838	4976	4983	5000	4990	14	13	20	19	98	100	0	0
4827	baseline	3	0	0	25	25	4975	4975	0	0	23340	23541	77474	77545	345006	350325	59180	53589	2276	2379	2842	2862	4975	4975	5000	4990	14	13	20	19	100	100	0	0
4828	baseline	1	0	0	0	0	5000	5000	0	0	18990	19584	36413	36333	412026	415973	37571	33110	2707	2724	2362	2280	5000	5000	5000	4990	9	8	13	12	76	78	0	0
4828	baseline	2	0	0	0	0	5000	5000	0	0	19698	19181	36228	36347	414453	418971	34621	30501	2678	2744	2312	2363	5000	5000	5000	4990	8	7	12	11	87	67	0	0
4828	baseline	3	0	0	0	0	5000	5000	0	0	19798	19727	36267	35660	414491	418709	34444	30904	2710	2732	2268	2286	5000	5000	5000	4990	8	8	13	11	69	73	0	0
4829	baseline	1	0	0	0	0	5000	5000	0	0	16017	16225	16761	16797	421169	425517	51053	46461	2013	2109	1505	1511	5000	5000	5000	4990	11	11	14	13	51	46	0	0
4829	baseline	2	0	0	0	0	4999	5000	1	0	16436	16227	16731	16741	423726	428461	48107	43571	2055	2111	1472	1580	4999	5000	5000	4990	11	10	13	13	47	41	0	0
4829	baseline	3	0	0	0	0	4999	5000	1	0	16552	16044	17064	16610	424795	430786	46589	41560	2107	2123	1535	1578	4999	5000	5000	4990	11	10	13	12	44	50	0	0
4830	baseline	1	0	0	1	2	4999	4998	0	0	13563	13574	60262	59542	405833	409698	25342	22186	2764	2757	3152	3135	4999	4998	5000	4990	6	5	10	9	99	96	0	0
4830	baseline	2	0	0	3	0	4997	5000	0	0	13906	13419	60621	58690	406498	411424	23975	21467	2720	2876	3173	3196	4997	5000	5000	4990	6	5	10	9	98	100	0	0
4830	baseline	3	0	0	2	3	4998	4997	0	0	13724	13486	60184	59506	408383	411477	22709	20531	2708	2904	3168	3252	4998	4997	5000	4990	5	5	9	9	90	96	0	0
4831	baseline	1	0	0	0	0	4997	5000	3	0	11510	11281	27827	27937	394107	400723	71556	65059	1314	1353	1979	2074	4997	5000	5000	4990	15	15	19	18	62	71	0	0
4831	baseline	2	0	0	0	0	4999	4998	1	2	11385	11282	28437	28112	399154	405875	66024	59731	1305	1388	2072	2143	4999	4998	5000	4990	15	13	18	16	63	66	0	0
4831	baseline	3	0	0	0	0	4999	5000	1	0	11736	11189	28329	27270	399293	406203	65642	60338	1326	1378	2047	2072	4999	5000	5000	4990	15	14	18	17	59	63	0	0
4832	baseline	1	0	0	0	0	4995	5000	5	0	9639	9610	12797	13055	443419	448078	39145	34257	1645	1740	1594	1664	4995	5000	5000	4990	8	8	10	10	31	31	0	0
4832	baseline	2	0	0	0	0	4999	4999	1	1	9618	9507	13192	13043	445377	449480	36813	32970	1697	1776	1632	1775	4999	4999	5000	4990	8	7	10	9	36	33	0	0
4832	baseline	3	0	0	0	0	4999	5000	1	0	9710	9712	13144	12869	443699	448029	38447	34390	1671	1771	1653	1633	4999	5000	5000	4990	8	8	10	9	37	38	0	0
4833	baseline	1	0	0	37	41	4963	4959	0	0	7944	7901	92484	91878	360824	365043	43748	40178	1524	1632	3760	3839	4963	4959	5000	4990	9	9	13	13	100	100	0	0
4833	baseline	2	0	0	36	39	4964	4961	0	0	8107	8082	91333	91041	367076	370872	38484	35005	1502	1639	3744	3770	4964	4961	5000	4990	8	8	12	12	100	99	0	0
4833	baseline	3	0	0	41	39	4959	4961	0	0	8061	7974	91344	93254	367432	368783	38163	34989	1558	1652	3809	3815	4959	4961	5000	4990	9	8	12	12	100	100	0	0
4834	baseline	1	0	0	0	0	5000	5000	0	0	6670	6736	43137	42145	430989	434411	24204	21708	2059	2024	3409	3342	5000	5000	5000	4990	5	5	8	7	93	68	0	0
4834	baseline	2	0	0	0	0	5000	5000	0	0	6898	6673	42931	42300	431336	434115	23835	21912	2031	2065	3366	3410	5000	5000	5000	4990	5	5	8	7	89	90	0	0
4834	baseline	3	0	0	0	1	5000	4999	0	0	6797	6685	43243	43854	432958	434323	22002	20138	2033	1923	3443	3443	5000	4999	5000	4990	5	4	7	7	71	75	0	0
4835	baseline	1	0	0	0	0	4986	5000	14	0	5636	5463	19447	20152	427418	433210	52499	46175	991	987	2080	2219	4986	5000	5000	4990	11	10	13	12	43	53	0	0
4835	baseline	2	0	0	0	0	4988	4997	12	3	5748	5492	19907	19777	430485	436409	48860	43322	987	1031	2136	2237	4988	4997	5000	4990	10	9	12	11	43	42	0	0
4835	baseline	3	0	0	0	0	4987	4998	13	2	5780	5612	20168	19978	431448	437120	47604	42290	1009	1067	2147	2221	4987	4998	5000	4990	10	9	12	11	56	46	0	0
4836	baseline	1	0	0	22	22	4978	4978	0	0	45945	46999	70952	71634	333079	338578	55024	47789	3195	3263	2192	2158	4978	4978	5000	4990	14	12	22	22	100	100	0	0
4836	baseline	2	0	1	22	19	4978	4980	0	0	46550	46245	71759	69314	335288	343405	51403	46036	3214	3224	2221	2185	4978	4980	5000	4990	13	12	22	19	99	100	0	0
4836	baseline	3	0	0	24	19	4976	4981	0	0	46850	46681	71771	70604	337311	343925	49068	43790	3205	3280	2187	2179	4976	4981	5000	4990	13	11	23	21	100	99	0	0
4837	baseline	1	0	0	0	0	5000	5000	0	0	38539	39790	32913	33195	359418	365617	74130	66398	2635	2708	1522	1523	5000	5000	5000	4990	17	17	22	21	92	93	0	0
4837	baseline	2	0	0	0	1	5000	4999	0	0	38528	39348	33738	32661	367574	374421	65160	58570	2622	2741	1516	1588	5000	4999	5000	4990	16	15	21	19	94	85	0	0
4837	baseline	3	0	1	0	0	5000	4999	0	0	38269	39177	33641	32769	367034	373711	66056	59343	2654	2752	1579	1510	5000	4999	5000	4990	16	15	21	21	99	94	0	0
4838	baseline	1	0	0	0	0	5000	5000	0	0	32311	32295	15229	15822	415799	420458	41661	36425	3018	3034	1084	1152	5000	5000	5000	4990	10	9	14	12	68	71	0	0
4838	baseline	2	0	0	0	0	5000	5000	0	0	31908	32905	15409	15736	416771	420172	40912	36187	2973	3103	1088	1162	5000	5000	5000	4990	10	9	13	12	59	78	0	0
4838	baseline	3	0	0	0	0	5000	5000	0	0	33194	32921	15509	15511	415917	420404	40380	36164	3042	3047	1067	1107	5000	5000	5000	4990	10	9	13	12	66	77	0	0
4839	baseline	1	0	0	4	5	4996	4995	0	0	26961	27013	55018	55620	340515	348914	82506	73453	2157	2143	2271	2290	4996	4995	5000	4990	19	17	24	23	99	97	0	0
4839	baseline	2	0	0	5	3	4995	4997	0	0	27326	27831	55712	54201	342684	351210	79278	71758	2087	2228	2243	2267	4995	4997	5000	4990	19	17	25	23	97	95	0	0
4839	baseline	3	0	0	3	3	4997	4997	0	0	28401	27184	55833	53475	345982	357343	74784	66998	2187	2185	2266	2225	4997	4997	5000	4990	18	17	24	22	100	98	0	0
4840	baseline	1	0	0	0	0	5000	5000	0	0	22517	23019	25527	25971	408237	412169	48719	43841	2528	2582	1795	1790	5000	5000	5000	4990	11	11	15	14	71	65	0	0
4840	baseline	2	0	0	0	0	5000	5000	0	0	23081	22642	25562	25441	408497	413770	47860	43147	2505	2582	1728	1816	5000	5000	5000	4990	11	10	14	13	63	56	0	0
4840	baseline	3	0	0	0	0	5000	5000	0	0	23198	23433	25932	25591	410539	415166	45331	40810	2591	2622	1728	1738	5000	5000	5000	4990	11	10	15	14	60	65	0	0
4841	baseline	1	0	0	0	0	4972	4996	28	4	18609	18837	11769	11870	395938	404928	78684	69365	1706	1801	943	981	4972	4996	5000	4990	17	16	19	17	54	60	0	0
4841	baseline	2	0	0	0	0	4966	4993	34	7	19308	19109	11699	11995	402750	412866	71243	61030	1709	1811	888	996	4966	4993	5000	4990	16	14	18	16	53	52	0	0
4841	baseline	3	0	0	0	0	4972	4995	28	5	19183	19060	11963	11745	398592	408449	75262	65746	1684	1842	919	964	4972	4995	5000	4990	16	15	19	17	54	50	0	0
4842	baseline	1	0	0	22	15	4978	4985	0	0	15704	16209	85438	83227	373488	378568	30370	26996	2786	2723	3347	3325	4978	4985	5000	4990	7	6	12	12	99	100	0	0
4842	baseline	2	0	0	19	25	4981	4975	0	0	16209	16272	83877	85500	375778	376746	29136	26482	2712	2758	3328	3322	4981	4975	5000	4990	7	6	12	12	99	100	0	0
4842	baseline	3	0	0	25	20	4975	4980	0	0	16144	16104	84817	83246	376815	381143	27224	24507	2692	2806	3350	3334	4975	4980	5000	4990	6	6	12	11	100	99	0	0
4843	baseline	1	0	0	0	0	5000	5000	0	0	13354	13452	39421	38543	393886	400549	58339	52456	1780	1796	2515	2465	5000	5000	5000	4990	13	12	17	16	93	70	0	0
4843	baseline	2	0	0	0	0	5000	5000	0	0	13367	13553	39336	39657	399078	403927	53219	47863	1744	1858	2510	2593	5000	5000	5000	4990	12	11	16	15	89	90	0	0
4843	baseline	3	0	0	0	0	5000	5000	0	0	13851	13260	39629	39611	398150	403085	53370	49044	1801	1813	2559	2563	5000	5000	5000	4990	12	11	16	15	75	88	0	0
4844	baseline	1	0	0	0	0	5000	5000	0	0	11091	11445	18255	18379	443593	446026	32061	29150	2191	2214	2040	2028	5000	5000	5000	4990	7	7	9	9	42	37	0	0
4844	baseline	2	0	0	0	0	5000	5000	0	0	11397	11232	18063	18300	443957	446321	31583	29147	2142	2251	1976	2138	5000	5000	5000	4990	7	7	9	9	43	43	0	0
4844	baseline	3	0	0	0	0	5000	5000	0	0	11528	11154	18281	18195	444155	447604	31036	28047	2211	2193	2038	2053	5000	5000	5000	4990	7	7	9	9	39	44	0	0
4845	baseline	1	0	0	4	5	4996	4995	0	0	9321	9367	66439	64491	391225	396637	38015	34505	1819	1866	3444	3443	4996	4995	5000	4990	8	8	12	11	99	97	0	0
4845	baseline	2	0	0	6	2	4994	4998	0	0	9658	9403	65096	65267	396308	399582	33938	30748	1872	2012	3414	3477	4994	4998	5000	4990	8	7	11	11	97	95	0	0
4845	baseline	3	0	0	3	6	4997	4994	0	0	9565	9557	65948	65608	396030	399443	33457	30392	1867	2024	3473	3471	4997	4994	5000	4990	8	7	11	10	94	100	0	0
4846	baseline	1	0	0	0	0	5000	5000	0	0	7689	7900	30435	30428	445231	447213	21645	19459	2295	2330	3005	2976	5000	5000	5000	4990	5	4	7	7	57	55	0	0
4846	baseline	2	0	0	0	0	5000	5000	0	0	8082	7853	30260	30335	445061	446912	21597	19900	2312	2266	2953	3015	5000	5000	5000	4990	5	4	7	7	63	54	0	0
4846	baseline	3	0	0	0	0	5000	5000	0	0	8106	7936	30407	30659	446738	448541	19749	17864	2236	2418	2941	3042	5000	5000	5000	4990	4	4	7	6	53	57	0	0
4847	baseline	1	0	0	0	0	4896	4958	104	42	6463	6327	13612	14181	406616	419034	78309	65458	775	856	1327	1452	4896	4958	5000	4990	14	13	16	15	47	42	0	0
4847	baseline	2	0	0	0	0	4874	4963	126	37	6404	6599	13826	13882	410293	424056	74477	60463	811	865	1363	1490	4874	4963	5000	4990	13	12	16	14	40	41	0	0
4847	baseline	3	0	0	0	0	4881	4974	119	26	6675	6619	13696	14095	410425	423350	74204	60936	854	900	1328	1523	4881	4974	5000	4990	13	12	16	14	45	40	0	0
4848	baseline	1	0	0	0	1	5000	4999	0	0	5514	5550	51057	51065	419943	422566	28486	25819	1595	1509	3551	3648	5000	4999	5000	4990	6	6	9	8	80	74	0	0
4848	baseline	2	0	0	0	1	5000	4999	0	0	5581	5668	50399	51107	422043	423744	26977	24481	1611	1651	3548	3620	5000	4999	5000	4990	6	5	8	8	94	96	0	0
4848	baseline	3	0	0	0	1	5000	4999	0	0	5557	5563	50606	52209	423283	424052	25554	23176	1503	1720	3640	3659	5000	4999	5000	4990	6	5	8	7	79	90	0	0
4849	baseline	1	0	0	0	2	4999	4998	1	0	44816	46850	23201	24092	344156	351565	92827	82493	2445	2543	1062	1065	4999	4998	5000	4990	23	21	27	23	99	94	0	0
4849	baseline	2	0	2	1	0	4999	4998	0	0	46094	45335	23434	23451	346510	354500	88962	81714	2493	2614	1038	1104	4999	4998	5000	4990	22	20	25	24	100	89	0	0
4849	baseline	3	3	1	0	0	4997	4999	0	0	45429	46024	23701	23728	352632	360378	83238	74870	2483	2593	1066	1040	4997	4999	5000	4990	20	19	25	24	90	92	0	0
4850	baseline	1	0	0	0	0	5000	5000	0	0	37583	38491	10887	11135	404671	410628	51859	44746	2814	2854	724	740	5000	5000	5000	4990	13	12	16	14	78	73	0	0
4850	baseline	2	0	0	0	0	4999	5000	1	0	38893	38944	10885	10882	400221	406711	55001	48463	2776	2876	701	731	4999	5000	5000	4990	14	12	15	14	73	96	0	0
4850	baseline	3	0	0	0	0	5000	5000	0	0	38936	37280	10931	10954	400799	408328	54334	48438	2819	2849	723	739	5000	5000	5000	4990	14	13	15	14	76	94	0	0
4851	baseline	1	0	0	102	92	4898	4908	0	0	31672	32661	96934	96362	300695	308738	75699	67239	2415	2517	2790	2782	4898	4908	5000	4990	18	17	25	24	100	100	0	0
4851	baseline	2	0	0	94	83	4906	4917	0	0	33162	31873	96704	94995	304327	313811	70807	64321	2448	2554	2793	2802	4906	4917	5000	4990	17	16	25	25	100	100	0	0
4851	baseline	3	0	0	98	77	4902	4923	0	0	32695	32046	94158	97493	309585	314196	68562	61265	2507	2570	2736	2836	4902	4923	5000	4990	17	15	25	23	100	100	0	0
4852	baseline	1	0	0	1	0	4999	5000	0	0	26784	26875	45295	45359	389110	394419	43811	38347	2858	2796	2294	2204	4999	5000	5000	4990	11	9	15	15	84	88	0	0
4852	baseline	2	0	0	0	1	5000	4999	0	0	27544	27094	45237	44120	390967	396936	41252	36850	2868	2931	2228	2204	5000	4999	5000	4990	10	9	15	14	94	96	0	0
4852	baseline	3	0	0	1	1	4999	4999	0	0	27482	26593	45558	45320	390414	395293	41546	37794	2884	2954	2232	2278	4999	4999	5000	4990	10	9	16	15	99	94	0	0
4853	baseline	1	0	0	0	0	5000	5000	0	0	22283	22320	21187	20883	401738	408507	59792	53290	2232	2308	1547	1512	5000	5000	5000	4990	14	13	17	16	63	56	0	0
4853	baseline	2	0	0	0	0	4999	5000	1	0	22430	22321	21072	20819	404718	410621	56780	51239	2224	2290	1477	1549	4999	5000	5000	4990	13	12	16	15	56	56	0	0
4853	baseline	3	0	0	0	0	5000	5000	0	0	23095	22530	21109	20874	407229	413472	53567	48124	2284	2303	1485	1512	5000	5000	5000	4990	13	12	16	15	55	60	0	0
4854	baseline	1	0	0	12	8	4988	4992	0	0	18212	19107	76276	74811	381512	385757	29000	25325	2942	3021	3125	3087	4988	4992	5000	4990	7	6	12	12	98	100	0	0
4854	baseline	2	0	0	10	10	4990	4990	0	0	19262	18802	75353	74442	382358	386530	28027	25226	2909	2985	3084	3079	4990	4990	5000	4990	7	6	12	12	98	100	0	0
4854	baseline	3	0	0	9	13	4991	4987	0	0	18891	18910	76034	74454	383642	387673	26433	23963	2901	3019	3141	3133	4991	4987	5000	4990	6	6	12	11	100	99	0	0
4855	baseline	1	0	0	0	0	5000	5000	0	0	15556	15830	35371	35033	384555	390862	69518	63275	1681	1766	2179	2261	5000	5000	5000	4990	15	15	20	18	76	78	0	0
4855	baseline	2	0	0	0	0	4999	5000	1	0	15757	15856	35176	35405	390418	395825	63649	57914	1673	1814	2145	2269	4999	5000	5000	4990	15	13	18	17	93	66	0	0
4855	baseline	3	0	0	0	0	5000	5000	0	0	16352	15680	34746	35240	389872	395913	64030	58167	1767	1741	2192	2218	5000	5000	5000	4990	15	14	18	17	69	73	0	0
4856	baseline	1	0	0	0	0	5000	5000	0	0	13072	13110	16151	16240	437106	441549	38671	34101	2166	2141	1724	1760	5000	5000	5000	4990	9	8	11	10	42	37	0	0
4856	baseline	2	0	0	0	0	5000	5000	0	0	13311	13355	16430	16324	438533	442257	36726	33064	2035	2179	1704	1782	5000	5000	5000	4990	8	8	10	10	39	43	0	0
4856	baseline	3	0	0	0	0	5000	5000	0	0	13343	13127	16396	16109	437550	441923	37711	33841	2118	2206	1714	1751	5000	5000	5000	4990	9	8	11	10	39	44	0	0
4857	baseline	1	0	0	1	2	4999	4998	0	0	10878	10974	58619	58420	390531	394330	44972	41276	1860	1903	3175	3188	4999	4998	5000	4990	10	9	14	13	99	96	0	0
4857	baseline	2	0	0	3	0	4997	5000	0	0	11238	11097	58462	56497	394945	400635	40355	36771	1847	1901	3124	3218	4997	5000	5000	4990	9	8	13	12	98	100	0	0
4857	baseline	3	0	0	2	3	4998	4997	0	0	11314	11324	58046	58851	396583	399244	39057	35581	1901	1969	3152	3205	4998	4997	5000	4990	9	8	13	12	90	98	0	0
4858	baseline	1	0	0	0	0	5000	5000	0	0	9314	9319	27344	26948	443207	446314	25135	22419	2196	2364	2709	2658	5000	5000	5000	4990	6	5	8	7	57	48	0	0
4858	baseline	2	0	0	0	0	5000	5000	0	0	9494	9369	27262	27025	443416	445822	24828	22784	2195	2454	2695	2709	5000	5000	5000	4990	6	5	8	7	52	63	0	0
4858	baseline	3	0	0	0	0	5000	5000	0	0	9389	9474	27074	27223	445448	447143	23089	21160	2291	2446	2687	2721	5000	5000	5000	4990	5	5	8	7	51	57	0	0
4859	baseline	1	0	0	0	0	4933	4992	67	8	7653	7714	12632	12420	422079	432999	62636	51867	1087	1176	1403	1460	4933	4992	5000	4990	12	11	14	12	39	44	0	0
4859	baseline	2	0	0	0	0	4938	4990	62	10	7561	7702	12511	12809	428743	438257	56185	46232	1096	1191	1387	1487	4938	4990	5000	4990	11	10	12	11	41	37	0	0
4859	baseline	3	0	0	0	0	4935	4993	65	7	7945	7767	12589	12613	429780	440590	54686	44030	1178	1201	1437	1501	4935	4993	5000	4990	10	10	12	11	33	45	0	0
4860	baseline	1	0	0	20	24	4980	4976	0	0	6535	6503	88228	90878	385750	385659	24487	21960	2008	2008	3962	4015	4980	4976	5000	4990	5	5	8	8	100	100	0	0
4860	baseline	2	0	0	23	21	4977	4979	0	0	6650	6543	88973	87671	385811	389084	23566	21702	2029	2026	3980	3983	4977	4979	5000	4990	5	5	8	8	99	100	0	0
4860	baseline	3	0	0	28	22	4972	4978	0	0	6606	6672	88933	89045	387472	389205	21989	20078	1994	1925	4010	3988	4972	4978	5000	4990	5	4	8	8	100	100	0	0
4861	baseline	1	0	0	0	0	5000	5000	0	0	5357	5440	41753	41297	427844	430973	30046	27290	1437	1541	3401	3439	5000	5000	5000	4990	6	6	9	8	93	68	0	0
4861	baseline	2	0	0	0	0	5000	5000	0	0	5503	5454	41947	40983	429117	432678	28433	25885	1493	1497	3362	3448	5000	5000	5000	4990	6	6	8	8	89	90	0	0
4861	baseline	3	0	0	0	1	5000	4999	0	0	5562	5591	41462	41578	430282	432495	27694	25336	1537	1494	3397	3414	5000	4999	5000	4990	6	6	8	8	69	74	0	0
4862	baseline	1	0	1	0	0	5000	4999	0	0	44604	43898	19195	19163	399374	405683	41827	36256	3332	3307	1062	1049	5000	4999	5000	4990	11	10	14	13	86	83	0	0
4862	baseline	2	0	0	0	0	5000	5000	0	0	45608	45977	19396	19386	399848	404352	40148	35285	3288	3416	1074	1077	5000	5000	5000	4990	10	9	14	14	91	94	0	0
4862	baseline	3	1	0	0	0	4999	5000	0	0	44676	44541	19401	19506	402729	407099	38194	33854	3339	3413	1103	1090	4999	5000	5000	4990	10	9	14	14	81	98	0	0
4863	baseline	1	0	0	25	27	4975	4973	0	0	37987	38499	68547	68393	302777	312809	95689	85299	2296	2332	2196	2151	4975	4973	5000	4990	23	21	29	28	100	100	0	0
4863	baseline	2	0	0	29	27	4971	4973	0	0	37597	38233	68962	68984	304608	313650	93833	84133	2241	2360	2179	2292	4971	4973	5000	4990	23	21	29	29	100	100	0	0
4863	baseline	3	0	0	37	24	4963	4976	0	0	38332	37913	70449	68004	305014	317617	91205	81466	2306	2367	2254	2192	4963	4976	5000	4990	22	21	29	28	100	100	0	0
4864	baseline	1	0	0	0	0	5000	5000	0	0	31558	31952	32527	32056	380834	386828	60081	54164	2655	2730	1718	1699	5000	5000	5000	4990	15	13	19	18	77	78	0	0
4864	baseline	2	0	0	0	0	5000	5000	0	0	31248	31757	32673	32044	385543	391425	55536	49774	2647	2729	1707	1759	5000	5000	5000	4990	14	13	18	17	89	90	0	0
4864	baseline	3	0	0	0	0	5000	5000	0	0	32547	31656	32503	31974	385482	392677	54468	48693	2717	2714	1703	1705	5000	5000	5000	4990	14	13	17	16	75	88	0	0
4865	baseline	1	0	0	0	0	4976	4997	24	3	26824	25824	14665	14833	368260	381651	95251	82692	1845	1900	872	928	4976	4997	5000	4990	21	19	24	22	64	64	0	0
4865	baseline	2	0	0	0	0	4979	4996	21	4	26470	26207	14993	15095	380295	389682	83242	74016	1807	1919	869	1002	4979	4996	5000	4990	20	18	21	20	65	79	0	0
4865	baseline	3	0	0	0	0	4975	4998	25	2	26859	26489	14805	15061	381193	392525	82143	70925	1867	1945	902	958	4975	4998	5000	4990	19	17	22	20	63	64	0	0
4866	baseline	1	0	0	1	0	4999	5000	0	0	21633	22319	53354	53130	392078	396114	37935	33437	2839	2912	2619	2596	4999	5000	5000	4990	9	8	14	13	97	100	0	0
4866	baseline	2	0	0	2	0	4998	5000	0	0	22753	22534	53970	52804	392648	398156	35629	31506	2828	2857	2555	2560	4998	5000	5000	4990	9	8	14	13	96	98	0	0
4866	baseline	3	0	0	0	3	5000	4997	0	0	22651	22114	53522	53283	394493	398737	34334	30866	2832	2906	2606	2614	5000	4997	5000	4990	8	8	14	13	100	94	0	0
4867	baseline	1	0	0	0	0	4996	5000	4	0	18523	18301	24824	25382	384661	392777	76992	68540	1728	1726	1632	1636	4996	5000	5000	4990	17	16	21	18	64	66	0	0
4867	baseline	2	0	0	0	0	4996	4999	4	1	18835	18600	25243	25230	385773	392938	75149	68232	1694	1801	1594	1755	4996	4999	5000	4990	17	16	20	19	68	71	0	0
4867	baseline	3	0	0	0	0	4995	5000	5	0	19087	18707	25366	24895	388521	397712	72026	63686	1742	1818	1669	1667	4995	5000	5000	4990	16	15	20	18	64	68	0	0
4868	baseline	1	0	0	0	0	4998	5000	2	0	15565	15764	11639	11574	435652	440681	42144	36981	2099	2170	1249	1244	4998	5000	5000	4990	9	9	11	10	43	40	0	0
4868	baseline	2	0	0	0	0	4997	5000	3	0	15626	15482	11594	11579	436061	440925	41719	37014	2102	2175	1195	1289	4997	5000	5000	4990	10	9	12	11	42	34	0	0
4868	baseline	3	0	0	0	0	4997	4999	3	1	15808	15990	11711	11608	434064	438775	43417	38627	2125	2157	1219	1183	4997	4999	5000	4990	10	9	12	11	41	42	0	0
4869	baseline	1	0	0	19	25	4981	4975	0	0	13025	13175	82740	80549	362966	368900	46269	42376	1968	2028	3363	3352	4981	4975	5000	4990	11	10	16	14	100	100	0	0
4869	baseline	2	0	0	20	21	4980	4979	0	0	13206	13232	81912	81816	368064	371780	41818	38172	2029	2130	3387	3421	4980	4979	5000	4990	10	9	14	13	97	100	0	0
4869	baseline	3	0	0	22	16	4978	4984	0	0	13062	13027	81847	82192	369108	372304	40983	37477	2009	2152	3402	3477	4978	4984	5000	4990	10	9	14	13	100	97	0	0
4870	baseline	1	0	0	0	0	5000	5000	0	0	10790	11013	38485	37948	429357	432442	26368	23597	2469	2392	2936	2892	5000	5000	5000	4990	6	5	9	8	74	61	0	0
